Site,Taxa,Photosynthesis-Pathway,Lifeform,Block,Plot,MAT_v2,MAP_v2,Stand_MAT,Stand_MAP,Treatment,GS-pg,Log_GS+1,Avg_StomataSize-um2,Stomata_Density,SQRT_StomataDensity,Cmg/mgleaftissue,Nmg/mgleaftissue,Pmg/mgleaftissue,CellDensity2_mgDRY,C_PerCell_mg,N_PerCell_mg,P_PerCell_mg,C_PerCell_ng,N_PerCell_ng,P_PerCell_ng,SQRT_C_PerCell_ng,SQRT_N_PerCell_ng,SQRT_ P_PerCell_ng,Amax_(µmolCO2m⁻²s⁻¹),E_(mmolH2Om⁻²s⁻¹),SQRT_Amax,SQRT_E,Instant_WUE(µmolCO2mmolH2O⁻¹),DryMass2_mg,NumCellsIn500ulSoln
konz.us,Bouteloua_curtipendula,C4,grass,1,4,12.07500006,889,0.33637692,-0.021214053,C,1.407,0.878381159,14.125,1150,33.91164992,0.37707,0.01052,0.00098,2906.25,0.000129745,3.62E-06,3.37E-07,129.7445161,3.619784946,0.337204301,11.39054503,1.902573243,0.580692949,5.464015511,7.928035,2.337523371,2.81567665,0.689201739,2,5812.5
konz.us,Bouteloua_curtipendula,C4,grass,1,7,12.07500006,889,0.33637692,-0.021214053,P,1.407,0.878381159,14.125,1150,33.91164992,0.39747,0.01352,0.00279,2906.25,0.000136764,4.65E-06,0.00000096,136.763871,4.652043011,0.96,11.69460863,2.156859525,0.979795897,9.898009661,4.300363,3.146110243,2.073731661,2.301668408,2,5812.5
konz.us,Bouteloua_curtipendula,C4,grass,3,21,12.07500006,889,0.33637692,-0.021214053,C,1.407,0.878381159,14.125,1150,33.91164992,0.37707,0.01052,0.00098,2906.25,0.000129745,3.62E-06,3.37E-07,129.7445161,3.619784946,0.337204301,11.39054503,1.902573243,0.580692949,10.89896829,2.842755,3.301358552,1.686047152,3.833945694,2,5812.5
konz.us,Bouteloua_curtipendula,C4,grass,2,18,12.07500006,889,0.33637692,-0.021214053,C,1.407,0.878381159,14.125,1150,33.91164992,0.37707,0.01052,0.00098,2906.25,0.000129745,3.62E-06,3.37E-07,129.7445161,3.619784946,0.337204301,11.39054503,1.902573243,0.580692949,10.91262622,1.983241,3.303426436,1.408275896,5.502420644,2,5812.5
konz.us,Bouteloua_curtipendula,C4,grass,1,1,12.07500006,889,0.33637692,-0.021214053,NP,1.407,0.878381159,14.125,1150,33.91164992,0.39383,0.01331,0.00182,2906.25,0.000135511,4.58E-06,6.26E-07,135.5113978,4.579784946,0.626236559,11.6409363,2.140043211,0.791351097,11.2090192,3.80402,3.347987336,1.950389705,2.946624676,2,5812.5
konz.us,Bouteloua_curtipendula,C4,grass,2,19,12.07500006,889,0.33637692,-0.021214053,NP,1.407,0.878381159,14.125,1150,33.91164992,0.39383,0.01331,0.00182,2906.25,0.000135511,4.58E-06,6.26E-07,135.5113978,4.579784946,0.626236559,11.6409363,2.140043211,0.791351097,12.04477476,3.787757,3.470558278,1.946216072,3.179922778,2,5812.5
konz.us,Bouteloua_curtipendula,C4,grass,1,5,12.07500006,889,0.33637692,-0.021214053,N,1.407,0.878381159,14.125,1150,33.91164992,0.41186,0.01381,0.00074,2906.25,0.000141715,4.75E-06,2.55E-07,141.7152688,4.751827957,0.254623656,11.90442224,2.179868794,0.504602473,17.86052119,6.391495,4.226170984,2.528140621,2.794419958,2,5812.5
konz.us,Bouteloua_curtipendula,C4,grass,3,25,12.07500006,889,0.33637692,-0.021214053,N,1.407,0.878381159,14.125,1150,33.91164992,0.41186,0.01381,0.00074,2906.25,0.000141715,4.75E-06,2.55E-07,141.7152688,4.751827957,0.254623656,11.90442224,2.179868794,0.504602473,22.70720416,8.698268,4.765207672,2.949282625,2.610543175,2,5812.5
cdcr.us,Panicum_capillare,C4,grass,3,32,6.337500023,740,-0.853471586,-1.185753888,N,2.189,1.159707388,28,550,23.4520788,0.45775,0.02489,0.00355,,,,,,,,,,,7.330102815,5.041243,2.707416262,2.245271253,1.454026877,,
cdcr.us,Panicum_capillare,C4,grass,1,7,6.337500023,740,-0.853471586,-1.185753888,N,2.189,1.159707388,28,550,23.4520788,0.45775,0.02489,0.00355,,,,,,,,,,,11.97355298,4.414732,3.460282211,2.101126365,2.712181165,,
cdcr.us,Panicum_capillare,C4,grass,1,8,6.337500023,740,-0.853471586,-1.185753888,P,2.189,1.159707388,28,550,23.4520788,0.44948,0.00996,0.00199,,,,,,,,,,,12.12686025,2.105873,3.482364175,1.451162637,5.758590499,,
cdcr.us,Panicum_capillare,C4,grass,2,13,6.337500023,740,-0.853471586,-1.185753888,C,2.189,1.159707388,28,550,23.4520788,0.45925,0.01106,0.00186,,,,,,,,,,,14.80190686,10.201968,3.847324637,3.194051972,1.450887403,,
cdcr.us,Panicum_capillare,C4,grass,2,19,6.337500023,740,-0.853471586,-1.185753888,P,2.189,1.159707388,28,550,23.4520788,0.44948,0.00996,0.00199,,,,,,,,,,,19.16473715,4.934873,4.377754807,2.221457404,3.883531988,,
cdcr.us,Panicum_capillare,C4,grass,1,2,6.337500023,740,-0.853471586,-1.185753888,NP,2.189,1.159707388,28,550,23.4520788,0.44666,0.03002,0.00605,,,,,,,,,,,26.90694145,3.767638,5.187190131,1.941040443,7.141594137,,
cdcr.us,Panicum_capillare,C4,grass,3,26,6.337500023,740,-0.853471586,-1.185753888,C,2.189,1.159707388,28,550,23.4520788,0.45925,0.01106,0.00186,,,,,,,,,,,29.96331457,8.396001,5.473875644,2.897585374,3.568760243,,
cdcr.us,Panicum_capillare,C4,grass,2,16,6.337500023,740,-0.853471586,-1.185753888,NP,2.189,1.159707388,28,550,23.4520788,0.44666,0.03002,0.00605,,,,,,,,,,,30.20188096,3.423781,5.495623801,1.850346184,8.821207011,,
konz.us,Panicum_virgatum,C4,grass,3,21,12.07500006,889,0.33637692,-0.021214053,C,5.673,1.898069534,31.25,550,23.4520788,0.4423,0.00708,,2835.9375,0.000155963,2.50E-06,,155.9625344,2.496528926,,12.48849608,1.580040799,,12.5225326,2.54889,3.538719062,1.59652435,4.91293567,1.6,4537.5
konz.us,Panicum_virgatum,C4,grass,2,19,12.07500006,889,0.33637692,-0.021214053,NP,5.673,1.898069534,31.25,550,23.4520788,0.4353,0.01406,,2835.9375,0.000153494,4.96E-06,,153.4942149,4.957796143,,12.38927822,2.22661091,,14.66237791,2.280704,3.829148458,1.510199987,6.428882446,1.6,4537.5
konz.us,Panicum_virgatum,C4,grass,1,1,12.07500006,889,0.33637692,-0.021214053,NP,5.673,1.898069534,31.25,550,23.4520788,0.4353,0.01406,,2835.9375,0.000153494,4.96E-06,,153.4942149,4.957796143,,12.38927822,2.22661091,,17.22052142,2.660091,4.14976161,1.630978541,6.473658766,1.6,4537.5
cbgb.us,Schizachyrium_scoparium,C4,grass,3,32,9.258333459,871,-0.247746222,-0.161896717,P,4.442,1.69414664,20,1075,32.78719262,0.4585,0.00715,,834.6774194,0.000549314,8.57E-06,,549.3140097,8.566183575,,23.43744887,2.926804328,,1.726043985,1.397465,1.313789932,1.182144238,1.235125019,3.1,2587.5
cbgb.us,Schizachyrium_scoparium,C4,grass,3,29,9.258333459,871,-0.247746222,-0.161896717,N,4.442,1.69414664,20,1075,32.78719262,0.46726,0.01037,,834.6774194,0.000559809,1.24E-05,,559.8090821,12.42396135,,23.66028491,3.524764014,,3.378856166,2.076979,1.838166523,1.441172786,1.626812869,3.1,2587.5
cbgb.us,Schizachyrium_scoparium,C4,grass,2,13,9.258333459,871,-0.247746222,-0.161896717,P,4.442,1.69414664,20,1075,32.78719262,0.4585,0.00715,,834.6774194,0.000549314,8.57E-06,,549.3140097,8.566183575,,23.43744887,2.926804328,,5.845062296,0.884276,2.417656364,0.940359506,6.609997666,3.1,2587.5
cbgb.us,Schizachyrium_scoparium,C4,grass,1,11,9.258333459,871,-0.247746222,-0.161896717,N,4.442,1.69414664,20,1075,32.78719262,0.46726,0.01037,,834.6774194,0.000559809,1.24E-05,,559.8090821,12.42396135,,23.66028491,3.524764014,,6.521606598,2.039895,2.553743644,1.428248928,3.197030532,3.1,2587.5
cbgb.us,Schizachyrium_scoparium,C4,grass,1,9,9.258333459,871,-0.247746222,-0.161896717,P,4.442,1.69414664,20,1075,32.78719262,0.4585,0.00715,,834.6774194,0.000549314,8.57E-06,,549.3140097,8.566183575,,23.43744887,2.926804328,,19.56462403,4.531241,4.423191611,2.128671182,4.317718707,3.1,2587.5
cbgb.us,Schizachyrium_scoparium,C4,grass,3,33,9.258333459,871,-0.247746222,-0.161896717,C,4.442,1.69414664,20,1075,32.78719262,0.44918,0.00771,,834.6774194,0.000538148,9.24E-06,,538.1480193,9.237101449,,23.19801757,3.039260017,,21.84771907,3.485911,4.67415437,1.867059453,6.267434559,3.1,2587.5
cbgb.us,Schizachyrium_scoparium,C4,grass,2,24,9.258333459,871,-0.247746222,-0.161896717,C,4.442,1.69414664,20,1075,32.78719262,0.44918,0.00771,,834.6774194,0.000538148,9.24E-06,,538.1480193,9.237101449,,23.19801757,3.039260017,,22.94548649,3.323532,4.790144725,1.823055677,6.903946311,3.1,2587.5
cbgb.us,Schizachyrium_scoparium,C4,grass,1,1,9.258333459,871,-0.247746222,-0.161896717,C,4.442,1.69414664,20,1075,32.78719262,0.44918,0.00771,,834.6774194,0.000538148,9.24E-06,,538.1480193,9.237101449,,23.19801757,3.039260017,,24.63870243,5.612763,4.963738755,2.369127054,4.38976355,3.1,2587.5
cdcr.us,Schizachyrium_scoparium,C4,grass,3,31,6.337500023,740,-0.853471586,-1.185753888,P,4.604,1.723480628,22,1900,43.58898944,0.45329,0.01198,,3014.705882,0.00015036,3.97E-06,,150.3596098,3.973853659,,12.26212093,1.993452698,,13.04883122,2.191298,3.6123166,1.480303347,5.954841021,1.7,5125
cdcr.us,Schizachyrium_scoparium,C4,grass,1,11,6.337500023,740,-0.853471586,-1.185753888,C,4.604,1.723480628,22,1900,43.58898944,0.4451,0.01452,,3014.705882,0.000147643,4.82E-06,,147.6429268,4.816390244,,12.15084058,2.194627587,,15.64219854,3.221877,3.955021939,1.794958774,4.854995563,1.7,5125
cdcr.us,Schizachyrium_scoparium,C4,grass,3,26,6.337500023,740,-0.853471586,-1.185753888,C,4.604,1.723480628,22,1900,43.58898944,0.4451,0.01452,,3014.705882,0.000147643,4.82E-06,,147.6429268,4.816390244,,12.15084058,2.194627587,,16.29801812,2.170039,4.037080396,1.473105224,7.510472448,1.7,5125
cdcr.us,Schizachyrium_scoparium,C4,grass,3,32,6.337500023,740,-0.853471586,-1.185753888,N,4.604,1.723480628,22,1900,43.58898944,0.43028,0.01307,,3014.705882,0.000142727,4.34E-06,,142.7270244,4.335414634,,11.94684161,2.082165852,,21.10310965,7.667387,4.593812104,2.769004695,2.752320921,1.7,5125
cdcr.us,Schizachyrium_scoparium,C4,grass,1,8,6.337500023,740,-0.853471586,-1.185753888,P,4.604,1.723480628,22,1900,43.58898944,0.45329,0.01198,,3014.705882,0.00015036,3.97E-06,,150.3596098,3.973853659,,12.26212093,1.993452698,,40.66810684,5.623378,6.377155074,2.371366273,7.231971039,1.7,5125
cdcr.us,Schizachyrium_scoparium,C4,grass,1,7,6.337500023,740,-0.853471586,-1.185753888,N,4.604,1.723480628,22,1900,43.58898944,0.43028,0.01307,,3014.705882,0.000142727,4.34E-06,,142.7270244,4.335414634,,11.94684161,2.082165852,,51.77729232,8.741021,7.195643982,2.956521774,5.923483346,1.7,5125
konz.us,Schizachyrium_scoparium,C4,grass,1,7,12.07500006,889,0.33637692,-0.021214053,P,4.032,1.615817519,21.75,975,31.22498999,0.44851,0.00621,,4653.409091,9.64E-05,1.33E-06,,96.38310134,1.334505495,,9.817489564,1.155207988,,23.79622421,3.848345,4.878137371,1.961719909,6.183495557,2.2,10237.5
temple.us,Schizachyrium_scoparium,C4,grass,3,4,19.39583355,877,1.854578704,-0.115002496,N,4.37864798,1.682437038,24.375,1275,35.70714214,0.44828,0.00827,0.00078,4321.428571,0.000103734,1.91E-06,1.80E-07,103.7342149,1.913719008,0.180495868,10.1849995,1.383372332,0.424848053,1.848658914,0.301872,1.359653968,0.549428794,6.123982728,2.1,9075
temple.us,Schizachyrium_scoparium,C4,grass,3,3,19.39583355,877,1.854578704,-0.115002496,P,4.37864798,1.682437038,24.375,1275,35.70714214,0.43865,0.01157,0.00171,4321.428571,0.000101506,2.68E-06,3.96E-07,101.5057851,2.677355372,0.395702479,10.07500795,1.636262623,0.629048869,2.141289442,0.395671,1.46331454,0.629023847,5.411792732,2.1,9075
temple.us,Schizachyrium_scoparium,C4,grass,3,7,19.39583355,877,1.854578704,-0.115002496,NP,4.37864798,1.682437038,24.375,1275,35.70714214,0.46523,0.01346,0.00134,4321.428571,0.000107657,3.11E-06,3.10E-07,107.6565289,3.114710744,0.310082645,10.37576643,1.764854312,0.556850648,2.423847685,0.41849,1.55687112,0.646908031,5.791889137,2.1,9075
temple.us,Schizachyrium_scoparium,C4,grass,2,7,19.39583355,877,1.854578704,-0.115002496,NP,4.37864798,1.682437038,24.375,1275,35.70714214,0.46523,0.01346,0.00134,4321.428571,0.000107657,3.11E-06,3.10E-07,107.6565289,3.114710744,0.310082645,10.37576643,1.764854312,0.556850648,7.815838113,1.948789,2.795682048,1.395990329,4.010612803,2.1,9075
temple.us,Schizachyrium_scoparium,C4,grass,2,3,19.39583355,877,1.854578704,-0.115002496,P,4.37864798,1.682437038,24.375,1275,35.70714214,0.43865,0.01157,0.00171,4321.428571,0.000101506,2.68E-06,3.96E-07,101.5057851,2.677355372,0.395702479,10.07500795,1.636262623,0.629048869,12.39412962,2.371222,3.520529736,1.539877268,5.226895508,2.1,9075
cdcr.us,Setaria_pumila,C4,grass,3,32,6.337500023,740,-0.853471586,-1.185753888,N,2.69,1.305626458,,,,0.43093,0.03099,0.0055,,,,,,,,,,,12.03823555,1.459114,3.469616052,1.207937912,8.250373549,,
cdcr.us,Setaria_pumila,C4,grass,2,19,6.337500023,740,-0.853471586,-1.185753888,P,2.69,1.305626458,,,,0.4233,0.01481,,,,,,,,,,,,17.39961036,3.085847,4.171284018,1.756657906,5.638520108,,
cdcr.us,Setaria_pumila,C4,grass,2,24,6.337500023,740,-0.853471586,-1.185753888,N,2.69,1.305626458,,,,0.43093,0.03099,0.0055,,,,,,,,,,,18.96537369,3.826411,4.354925222,1.956121417,4.956439256,,
cdcr.us,Setaria_pumila,C4,grass,1,11,6.337500023,740,-0.853471586,-1.185753888,C,2.69,1.305626458,,,,0.40896,0.01554,,,,,,,,,,,,20.68101688,2.833691,4.547638605,1.683357063,7.29826113,,
cdcr.us,Setaria_pumila,C4,grass,3,26,6.337500023,740,-0.853471586,-1.185753888,C,2.69,1.305626458,,,,0.40896,0.01554,,,,,,,,,,,,21.90254777,2.512175,4.680015787,1.584984227,8.718559722,,
cdcr.us,Setaria_pumila,C4,grass,1,2,6.337500023,740,-0.853471586,-1.185753888,NP,2.69,1.305626458,,,,0.43372,0.03422,,,,,,,,,,,,24.26374944,4.360998,4.925824747,2.088300266,5.563806597,,
cdcr.us,Setaria_pumila,C4,grass,1,7,6.337500023,740,-0.853471586,-1.185753888,N,2.69,1.305626458,,,,0.43093,0.03099,0.0055,,,,,,,,,,,31.59217123,6.762548,5.620691348,2.600489954,4.671637263,,
cdcr.us,Setaria_pumila,C4,grass,2,16,6.337500023,740,-0.853471586,-1.185753888,NP,2.69,1.305626458,,,,0.43372,0.03422,,,,,,,,,,,,34.54445797,5.433334,5.877453358,2.330951308,6.35787492,,
cbgb.us,Sorghastrum_nutans,C4,grass,1,11,9.258333459,871,-0.247746222,-0.161896717,N,22.31,3.148882453,34.6875,250,15.8113883,0.45678,0.01126,,618.4210526,0.000738623,1.82E-05,,738.6229787,18.20765957,,27.17761908,4.267043423,,1.640369817,0.529189,1.280769229,0.727453779,3.09978064,3.8,2350
cbgb.us,Sorghastrum_nutans,C4,grass,1,3,9.258333459,871,-0.247746222,-0.161896717,NP,22.31,3.148882453,34.6875,250,15.8113883,0.4709,0.01813,,618.4210526,0.000761455,2.93E-05,,761.4553191,29.31659574,,27.59447987,5.414480192,,9.629763675,2.726884,3.103186052,1.65132795,3.531416692,3.8,2350
temple.us,Sorghum_halepense,C4,grass,3,7,19.39583355,877,1.854578704,-0.115002496,NP,3.599969822,1.526049743,31.125,700,26.45751311,0.44433,0.00926,0.00206,14568.18182,3.05E-05,6.36E-07,1.41E-07,30.5000312,0.635631825,0.141404056,5.522683333,0.797265216,0.376037307,6.277758272,0.971693,2.505545504,0.985744896,6.460639597,1.1,16025
temple.us,Sorghum_halepense,C4,grass,3,4,19.39583355,877,1.854578704,-0.115002496,N,3.599969822,1.526049743,31.125,700,26.45751311,0.42041,0.01809,0.00132,14568.18182,2.89E-05,1.24E-06,9.06E-08,28.85809672,1.24174727,0.090608424,5.371973262,1.114337144,0.301012333,7.623257188,1.16574,2.761024663,1.079694401,6.53941461,1.1,16025
temple.us,Sorghum_halepense,C4,grass,2,4,19.39583355,877,1.854578704,-0.115002496,N,3.599969822,1.526049743,31.125,700,26.45751311,0.42041,0.01809,0.00132,14568.18182,2.89E-05,1.24E-06,9.06E-08,28.85809672,1.24174727,0.090608424,5.371973262,1.114337144,0.301012333,14.75937651,3.729994,3.841793398,1.931319238,3.956943767,1.1,16025
temple.us,Sorghum_halepense,C4,grass,3,3,19.39583355,877,1.854578704,-0.115002496,P,3.599969822,1.526049743,31.125,700,26.45751311,0.43011,0.01131,0.00165,14568.18182,2.95E-05,7.76E-07,1.13E-07,29.52393136,0.776349454,0.11326053,5.433592859,0.881106948,0.336542019,15.63780837,2.123811,3.954466888,1.457330093,7.363088509,1.1,16025
temple.us,Sorghum_halepense,C4,grass,2,3,19.39583355,877,1.854578704,-0.115002496,P,3.599969822,1.526049743,31.125,700,26.45751311,0.43011,0.01131,0.00165,14568.18182,2.95E-05,7.76E-07,1.13E-07,29.52393136,0.776349454,0.11326053,5.433592859,0.881106948,0.336542019,17.8212537,2.632588,4.221522676,1.622525192,6.769480716,1.1,16025
konz.us,Sporobolus_heterolepis,C4,grass,1,1,12.07500006,889,0.33637692,-0.021214053,NP,2.135,1.142629174,,,,0.44367,0.01074,,2060.185185,0.000215354,5.21E-06,,215.354427,5.213123596,,14.67495918,2.283226576,,9.31209552,3.596071,3.051572631,1.896330931,2.589519373,2.7,5562.5
