"source","citation","response","site","exp","latitude","longitude","elevation","gs_mat","gs_map","gs_par","gs_ai","ecosystem_type","experiment_type","species","family","growth_form","growth_duration","photo_path","n_fixer","myc_assoc","myc_nas","treatment","npk","fert","n_c","n_t","n_units","p_c","p_t","p_units","duration","aggregation","x_c","x_t","sd_c","sd_t","rep_c","rep_t","background_n_mgkg","myvar","logr","logr_var","logr_se","manip_type"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","callitris_glaucophylla","cupressaceae","tree","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.88,10.103,0.208,4.518,5,6,NA,"leaf_p_mass",2.44066578095548,0.0445039515027621,0.0861238947706172,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","campanula_persicifolia_'alba'_","campanulaceae","herb","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",2.312,3.447,0.437,0.715,6,6,NA,"leaf_p_mass",0.399391336724597,0.0131253479614148,0.0467713373078976,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","casuarina_cunninghammiana","casuarinacea","tree","perennial","c3","no","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.02,2.272,0.714,0.344,6,6,NA,"leaf_p_mass",0.800857873562725,0.085487419824109,0.119364581447003,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","eucalyptus_camadulensis","myrtaceae","tree","perennial","c3","no","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.253,1.803,0.691,0.571,6,6,NA,"leaf_p_mass",0.363911268307249,0.0674036039909745,0.10599025426187,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","eucalyptus_platypus","myrtaceae","tree","perennial","c3","no","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.715,3.192,0.283,0.728,6,6,NA,"leaf_p_mass",1.49612041587569,0.0347794943901331,0.0761352900983211,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","festuca_arundinacea","poaceae","graminoid","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.237,2.237,0.706,0.326,6,6,NA,"leaf_p_mass",0.592446589097642,0.0578294458727631,0.0981745434356272,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","festuca_rubra","poaceae","graminoid","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.748,3.318,0.88,1.138,5,6,NA,"leaf_p_mass",0.640889914534909,0.0702944720791217,0.108239296683415,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","geranium_potentilloides","geraniaceae","herb","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.327,2.51,0.334,0.841,6,6,NA,"leaf_p_mass",0.637361997793622,0.0292692825425733,0.0698442106197468,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","geranium_pratense","geraniaceae","herb","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",3.425,5.103,2.817,1.035,6,6,NA,"leaf_p_mass",0.398727130367646,0.119602157137941,0.141186730454117,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","geum_quellyon_'urbanum'","rosaceae","herb","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",6.693,2.99,2.284,0.495,6,6,NA,"leaf_p_mass",-0.80578881671591,0.0239767293620519,0.0632148840095589,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","hakea_petiolaris","proteaceae","tree","perennial","c3","no","NM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.363,1.628,0.115,0.903,6,4,NA,"leaf_p_mass",1.50070471229763,0.0936417375086863,0.153004687435293,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","helleborus_hybridus_'slate'","ranunculaeae","herb","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.412,2.097,0.409,0.845,6,6,NA,"leaf_p_mass",0.395500612848733,0.0410461622787558,0.0827105014279281,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","lomandra_longifolia_a","asparagaceae","graminoid","perennial","c3","no","NM-AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.282,1.592,0.739,0.495,6,5,NA,"leaf_p_mass",0.216569728923713,0.0747165490304542,0.122242831307569,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","lomandra_longifolia_b_(glaucus_form)","asparagaceae","graminoid","perennial","c3","no","NM-AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.173,2.283,1.12,0.701,6,6,NA,"leaf_p_mass",0.66592579787632,0.167659325906858,0.167162259450141,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","lupinus_alba","fabaceae","herb","annual","c3","yes","NM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.093,6.6,0.309,5.542,3,6,NA,"leaf_p_mass",1.79814343983798,0.144156464807657,0.155003475664073,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","panicum_antidotale","poaceae","graminoid","perennial","c4","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",6.227,8.922,2.25,2.667,6,6,NA,"leaf_p_mass",0.359625460815758,0.036652451640014,0.0781584412587811,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","pinus_halepensis","pinaceae","tree","perennial","c3","no","EcM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.905,2.38,0.216,0.552,4,2,NA,"leaf_p_mass",0.966920822965594,0.0411377291459949,0.143418494529114,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","pinus_radiata","pinaceae","tree","perennial","c3","no","EcM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.602,2.598,0.146,0.579,6,5,NA,"leaf_p_mass",1.46223975192172,0.0197367053305109,0.0628278685465469,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","pittosporum_phillyraeoides","pittosporaceae","tree","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.034,1.778,0.267,0.24,5,5,NA,"leaf_p_mass",0.542054361005475,0.0169796545445565,0.0582746163343124,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","plantago_euryphylla","plantaginaceae","herb","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",6.032,7.475,1.534,2.764,5,6,NA,"leaf_p_mass",0.214485488571095,0.0357225520742774,0.0771606031537223,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","plantago_lanceolata","plantaginaceae","herb","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",2.02,7.297,0.779,2.815,6,6,NA,"leaf_p_mass",1.28436579337037,0.0495905484751452,0.0909125481576894,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","poa_labillardieri","poaceae","graminoid","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.358,4.584,0.985,0.912,5,5,NA,"leaf_p_mass",1.21655895027593,0.113137568821664,0.150424445368208,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","poa_sieberiana","poaceae","graminoid","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.288,4.032,0.292,1.142,6,6,NA,"leaf_p_mass",1.14117190308691,0.0219363536245746,0.0604653531985806,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","themeda_triandra","poaceae","graminoid","perennial","c4","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.117,2.898,0.215,1.377,6,6,NA,"leaf_p_mass",0.953374323811427,0.0438035058162846,0.0854434567577535,"np"
"eap","crous2017","leaf_p_mass","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","viola_hederacea","violaceae","herb","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",2.46,5.078,0.923,1.278,5,6,NA,"leaf_p_mass",0.724756133338215,0.0387121203300722,0.0803244673496938,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","acacia_decora","fabaceae","shrub","perennial","c3","yes","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.073,0.385,0.012,0.194,6,6,NA,"leaf_p_area",1.66278389313939,0.046822206476731,0.0883385594146473,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","acacia_melanoxylon","fabaceae","tree","perennial","c3","yes","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.078,0.168,0.05,0.04,5,6,NA,"leaf_p_area",0.767255152713667,0.0916309982244048,0.123579258119641,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","allocasuarina_luehmannii","casuarinacea","tree","perennial","c3","no","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",1.062,1.269,0.125,0.373,5,6,NA,"leaf_p_area",0.178075265912503,0.0171701325784682,0.0534947545379735,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","atriplex_nummularia","chenopodiaceae","shrub","perennial","c3","no","NM-AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.164,0.265,0.08,0.188,5,6,NA,"leaf_p_area",0.479863398162024,0.131473477611939,0.148027856394182,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","banksia_integrifolia","proteaceae","tree","perennial","c3","no","NM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.057,0.46,0.031,0.145,5,6,NA,"leaf_p_area",2.08817522164859,0.0757169975522496,0.112336546110523,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","brachychiton_rupestris","malvaceae","tree","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.104,0.227,0.016,0.06,6,6,NA,"leaf_p_area",0.78055911834003,0.0155887018370728,0.0509717271911152,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","callistemon_citrinus","myrtaceae","shrub","perennial","c3","no","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.12,0.13,0.067,0.043,5,6,NA,"leaf_p_area",0.0800427076735366,0.080581936226167,0.115889269151036,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","callistemon_salignus","myrtaceae","shrub","perennial","c3","no","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.104,0.164,0.054,0.083,6,6,NA,"leaf_p_area",0.455475528682826,0.0876225554902396,0.120846014615184,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","callitris_endlicheri","cupressaceae","tree","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.379,2.891,0.175,1.207,6,5,NA,"leaf_p_area",2.03182153693392,0.0703958738054863,0.11865569839286,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","callitris_glaucophylla","cupressaceae","tree","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.242,2.197,0.07,1.164,5,6,NA,"leaf_p_area",2.20591034622792,0.0635175329270729,0.102889530506488,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","campanula_persicifolia_'alba'_","campanulaceae","herb","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.089,0.178,0.017,0.05,6,6,NA,"leaf_p_area",0.693147180559945,0.0192315785043976,0.0566150429132246,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","casuarina_cunninghammiana","casuarinacea","tree","perennial","c3","no","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.233,0.403,0.195,0.068,6,6,NA,"leaf_p_area",0.547898108380983,0.121481576857682,0.142291705577944,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","eucalyptus_camadulensis","myrtaceae","tree","perennial","c3","no","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.129,0.134,0.061,0.035,6,6,NA,"leaf_p_area",0.0380273955892393,0.0486377786549584,0.0900349734408417,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","eucalyptus_platypus","myrtaceae","tree","perennial","c3","no","EcM-AM","mining","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.118,0.343,0.047,0.114,6,6,NA,"leaf_p_area",1.06704582270028,0.0448518529792338,0.086459868319772,"np"
"eap","crous2017","leaf_p_area","ANUglass","ANUglass_fnp",NA,NA,NA,NA,NA,NA,NA,NA,"chamber","festuca_arundinacea","poaceae","graminoid","perennial","c3","no","AM","scavenging","_fnp","_110","np",0.277,3.3,"g_yr",0.0031,0.153,"g_yr",1,"species",0.064,0.211,0.048,0.028,6,6,NA,"leaf_p_area",1.19297505011639,0.0966849445579989,0.126941551220761,"np"
